ID	nameID	provisional	accordingTo	accordingToID	accordingToDate	fossil	recent	lifezone	link	kingdom	phylum	class	order	genus	family
285	285	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=285	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
286	286	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=286	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
287	287	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=287	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
288	288	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=288	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
289	289	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=289	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
290	290	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=290	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
293	293	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=293	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
659	659	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=659	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
658	658	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=658	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
295	295	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=295	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
296	296	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=296	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
298	298	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=298	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
299	299	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=299	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
300	300	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=300	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
302	302	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=302	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
303	303	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=303	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
305	305	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=305	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
307	307	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=307	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
308	308	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=308	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
310	310	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=310	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
312	312	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=312	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
313	313	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=313	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
316	316	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=316	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
317	317	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=317	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
318	318	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=318	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
319	319	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=319	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
321	321	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=321	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
728	728	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=728	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
322	322	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=322	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
323	323	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=323	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
730	730	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=730	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
324	324	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=324	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
326	326	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=326	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
328	328	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=328	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
329	329	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=329	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
330	330	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=330	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
332	332	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=332	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
333	333	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=333	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
334	334	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=334	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
335	335	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=335	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
336	336	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=336	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
337	337	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=337	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
338	338	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=338	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
339	339	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=339	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
340	340	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=340	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
341	341	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=341	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
342	342	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=342	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
343	343	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=343	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
344	344	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=344	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
345	345	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=345	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
346	346	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=346	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
349	349	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=349	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
350	350	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=350	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
579	579	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=579	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
351	351	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=351	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
353	353	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=353	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
354	354	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=354	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
355	355	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=355	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
358	358	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=358	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
731	731	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=731	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
360	360	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=360	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
361	361	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=361	Plantae	Tracheophyta	Cycadopsida	Cycadales	Encephalartos	Zamiaceae
371	371	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=371	Plantae	Tracheophyta	Cycadopsida	Cycadales	Lepidozamia	Zamiaceae
372	372	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=372	Plantae	Tracheophyta	Cycadopsida	Cycadales	Lepidozamia	Zamiaceae
375	375	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=375	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
376	376	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=376	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
377	377	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=377	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
378	378	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=378	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
733	733	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=733	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
380	380	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=380	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
381	381	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=381	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
615	615	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=615	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
384	384	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=384	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
385	385	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=385	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
386	386	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=386	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
735	735	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=735	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
387	387	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=387	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
734	734	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=734	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
388	388	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=388	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
389	389	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=389	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
390	390	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=390	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
391	391	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=391	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
392	392	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=392	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
393	393	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=393	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
395	395	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=395	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
396	396	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=396	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
397	397	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=397	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
398	398	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=398	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
399	399	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=399	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
400	400	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=400	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
401	401	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=401	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
403	403	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=403	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
404	404	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=404	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
405	405	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=405	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
406	406	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=406	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
407	407	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=407	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
408	408	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=408	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
410	410	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=410	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
411	411	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=411	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
